transaction_id,amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud
1765,29.26,22,Food,0,0,26,0,46,FALSE
1766,70.66,14,Food,0,0,48,0,19,FALSE
1767,240.65,13,Clothing,0,0,91,2,57,FALSE
1768,116.33,11,Grocery,0,0,95,0,58,FALSE
1769,84.86,2,Food,1,0,85,2,61,FALSE
1770,90.3,9,Electronics,0,0,33,4,68,FALSE
1771,110.73,7,Grocery,0,0,69,0,32,FALSE
1772,276.69,5,Clothing,0,1,40,1,21,FALSE
1773,400.75,21,Travel,0,0,38,1,59,FALSE
1774,559.54,13,Clothing,0,0,50,4,30,FALSE
1775,278.28,16,Grocery,0,0,70,3,45,FALSE
1776,68.21,20,Travel,0,0,82,3,57,FALSE
1777,209.73,18,Electronics,0,0,98,0,60,FALSE
1778,103.6,15,Travel,0,0,54,2,54,FALSE
1779,52.91,14,Travel,0,0,80,2,38,FALSE
1780,330.85,14,Electronics,0,0,56,2,32,FALSE
1781,7.05,0,Food,0,0,47,4,50,FALSE
1782,417.67,23,Food,0,0,41,2,66,FALSE
1783,111.41,22,Travel,0,0,48,4,29,FALSE
1784,182.5,22,Travel,0,0,71,1,47,FALSE
1785,193.84,11,Clothing,0,0,35,2,21,FALSE
1786,405.89,9,Food,0,0,65,1,56,FALSE
1787,182.24,13,Electronics,0,0,39,4,28,FALSE
1788,171.31,9,Travel,0,0,76,2,61,FALSE
1789,12.42,9,Travel,0,0,58,2,44,FALSE
1790,131.52,19,Clothing,0,0,84,2,65,FALSE
1791,29.29,10,Clothing,0,0,81,2,35,FALSE
1792,240.71,21,Clothing,0,0,57,5,31,FALSE
1793,129.22,15,Grocery,0,0,45,0,32,FALSE
1794,205.23,8,Electronics,0,0,48,2,66,FALSE
1795,7.66,14,Grocery,0,0,44,1,51,FALSE
1796,15.95,13,Travel,0,0,92,1,40,FALSE
1797,226.79,18,Clothing,0,0,84,2,52,FALSE
1798,13.47,8,Clothing,1,0,70,1,22,FALSE
1799,13.31,3,Clothing,0,0,57,4,18,FALSE
1800,2.19,20,Food,0,0,55,5,43,FALSE
1801,564.3,6,Electronics,0,0,58,0,27,FALSE
1802,240.76,21,Grocery,0,0,46,2,32,FALSE
1803,78.44,7,Electronics,0,1,54,2,49,FALSE
1804,63.31,23,Clothing,0,0,29,3,59,FALSE
1805,77.46,7,Travel,0,0,65,4,41,FALSE
1806,268.22,18,Food,0,0,69,2,53,FALSE
1807,194.91,14,Electronics,0,0,85,3,62,FALSE
1808,36.87,15,Travel,0,0,37,4,33,FALSE
1809,34.43,21,Clothing,0,0,33,1,27,FALSE
1810,18.64,22,Clothing,0,0,59,3,51,FALSE
1811,194.35,8,Clothing,0,0,42,2,57,FALSE
1812,260.19,11,Clothing,0,0,36,4,31,FALSE
1813,55.43,15,Food,0,0,65,1,22,FALSE
1814,3.81,3,Food,0,0,40,1,35,FALSE
1815,15.43,4,Electronics,0,0,37,1,25,FALSE
1816,618.78,7,Clothing,0,0,42,0,48,FALSE
1817,63.03,0,Food,0,0,75,2,61,FALSE
1818,263.93,5,Travel,0,0,57,3,35,FALSE
1819,176.39,14,Food,0,0,94,2,30,FALSE
1820,86.61,3,Food,0,0,91,0,54,FALSE
1821,41.45,20,Electronics,0,0,78,0,28,FALSE
1822,23.29,10,Food,0,0,30,1,20,FALSE
1823,171.82,4,Travel,0,0,60,3,33,FALSE
1824,268.21,17,Clothing,0,0,79,0,25,FALSE
1825,185.86,23,Grocery,0,0,74,4,34,FALSE
1826,136.02,14,Electronics,0,0,95,3,55,FALSE
1827,7.71,17,Travel,0,0,90,0,30,FALSE
1828,622.33,19,Electronics,0,0,39,1,66,FALSE
1829,288.55,12,Clothing,0,1,46,2,52,FALSE
1830,62.37,4,Food,0,0,73,2,62,FALSE
1831,703.9,0,Food,0,0,62,3,57,FALSE
1832,165.78,21,Travel,0,0,32,0,25,FALSE
1833,157.19,17,Clothing,0,0,32,1,36,FALSE
1834,248.15,13,Grocery,0,0,61,3,59,FALSE
1835,300.62,4,Grocery,0,0,96,3,32,FALSE
1836,192.33,5,Food,0,0,49,3,24,FALSE
1837,24.67,23,Clothing,0,0,78,0,67,FALSE
1838,74.32,15,Clothing,0,0,45,1,18,FALSE
1839,473.81,21,Travel,1,0,83,2,30,FALSE
1840,45.79,20,Grocery,0,0,55,4,66,FALSE
1841,83.79,11,Travel,0,0,30,4,36,FALSE
1842,101.84,19,Electronics,0,0,66,2,19,FALSE
1843,104.18,17,Clothing,0,0,76,1,39,FALSE
1844,170.85,1,Grocery,0,0,71,3,25,FALSE
1845,515.89,22,Travel,0,1,52,1,60,FALSE
1846,49.56,20,Food,0,0,60,4,42,FALSE
1847,23.32,22,Electronics,0,0,64,0,43,FALSE
1848,39.6,12,Travel,0,0,37,0,29,FALSE
1849,392.35,16,Food,0,0,73,2,20,FALSE
1850,186.83,16,Grocery,1,0,28,0,38,FALSE
1851,60.61,15,Grocery,0,0,88,4,22,FALSE
1852,304.66,20,Electronics,0,0,47,4,29,FALSE
1853,355.67,17,Food,0,0,82,4,44,FALSE
1854,337.35,7,Clothing,0,0,39,3,18,FALSE
1855,452.23,2,Grocery,0,0,70,3,60,FALSE
1856,52.32,16,Clothing,0,0,63,1,20,FALSE
1857,253.2,17,Clothing,0,0,71,0,69,FALSE
1858,111.09,22,Travel,0,0,61,3,27,FALSE
1859,332.13,5,Travel,0,0,65,2,30,FALSE
1860,234.68,7,Grocery,0,0,69,2,36,FALSE
1861,269.66,22,Clothing,0,0,54,0,48,FALSE
1862,192.17,12,Travel,0,0,95,2,30,FALSE
1863,35.16,7,Food,0,0,92,2,69,FALSE
1864,141.75,18,Food,0,0,31,4,47,FALSE
1865,752.03,5,Food,0,0,71,1,31,FALSE
1866,498.74,22,Food,0,0,71,1,49,FALSE
1867,7.94,14,Clothing,0,0,84,2,59,FALSE
1868,32.42,9,Food,0,0,29,1,66,FALSE
1869,25.43,16,Clothing,1,0,72,3,55,FALSE
1870,233.02,0,Grocery,0,1,98,2,54,FALSE
1871,306.46,6,Grocery,0,0,46,1,31,FALSE
1872,43.23,12,Food,0,0,47,3,63,FALSE
1873,126.89,2,Food,1,0,69,0,54,FALSE
1874,330.66,18,Food,0,0,76,3,45,FALSE
1875,237.56,14,Grocery,0,0,95,1,37,FALSE
1876,140.65,4,Travel,0,0,70,2,42,FALSE
1877,160.64,10,Grocery,0,0,62,2,28,FALSE
1878,127.8,21,Food,0,0,64,2,44,FALSE
1879,63.57,17,Travel,0,1,39,2,46,FALSE
1880,149.84,2,Travel,0,0,93,1,22,FALSE
1881,210.17,5,Electronics,1,0,36,2,40,FALSE
1882,371.9,2,Clothing,0,0,91,2,68,FALSE
1883,182.05,4,Food,0,0,81,2,64,FALSE
1884,257.72,8,Clothing,0,0,43,2,66,FALSE
1885,31.4,18,Electronics,0,0,54,1,34,FALSE
1886,111.43,12,Clothing,0,1,42,2,20,FALSE
1887,1.69,5,Food,0,0,87,2,68,FALSE
1888,50.99,10,Electronics,0,0,31,1,22,FALSE
1889,233.34,20,Clothing,0,0,84,2,25,FALSE
1890,864.87,20,Grocery,0,0,87,2,50,FALSE
1891,18.8,13,Travel,0,0,81,2,31,FALSE
1892,92.4,5,Electronics,0,0,99,3,59,FALSE
1893,289.76,5,Grocery,0,0,63,2,48,FALSE
1894,41.08,16,Food,0,0,67,1,25,FALSE
1895,145.78,10,Travel,1,0,80,1,18,FALSE
1896,237.74,14,Electronics,0,0,34,0,22,FALSE
1897,172.27,8,Travel,0,0,44,7,68,FALSE
1898,37.49,20,Electronics,0,0,88,0,56,FALSE
1899,79.04,16,Electronics,0,0,63,0,22,FALSE
1900,275.67,23,Clothing,0,0,52,4,51,FALSE
1901,145.43,6,Travel,0,0,54,2,64,FALSE
1902,0.94,6,Travel,0,0,82,1,18,FALSE
1903,257.63,20,Grocery,0,0,94,3,27,FALSE
1904,6.47,0,Food,1,0,86,3,55,FALSE
1905,246.49,7,Grocery,0,0,25,2,55,FALSE
1906,40.72,4,Clothing,0,0,92,1,31,FALSE
1907,570.93,18,Electronics,0,0,49,2,25,FALSE
1908,82.58,7,Clothing,0,0,63,0,42,FALSE
1909,71.26,16,Clothing,0,0,35,1,46,FALSE
1910,29.02,18,Grocery,0,0,83,2,67,FALSE
1911,65.65,11,Electronics,0,0,61,4,54,FALSE
1912,376.69,22,Food,0,0,53,1,38,FALSE
1913,1009.57,14,Clothing,0,0,33,1,48,FALSE
1914,82.68,3,Food,0,0,70,0,63,FALSE
1915,107.16,22,Electronics,0,0,33,4,59,FALSE
1916,230.47,11,Electronics,0,0,89,1,41,FALSE
1917,391.19,12,Grocery,0,0,95,2,58,FALSE
1918,161.83,13,Travel,0,0,66,2,38,FALSE
1919,89.42,4,Grocery,1,0,58,3,20,FALSE
1920,95.78,21,Food,0,0,52,1,49,FALSE
1921,214.11,15,Grocery,0,0,85,0,23,FALSE
1922,0.58,6,Electronics,0,1,64,0,24,FALSE
1923,173.97,14,Clothing,0,0,78,4,68,FALSE
1924,79.07,12,Travel,0,0,83,1,32,FALSE
1925,284.55,15,Electronics,0,0,69,3,51,FALSE
1926,17.57,11,Clothing,0,0,63,3,63,FALSE
1927,159.7,6,Food,0,0,66,4,63,FALSE
1928,118.04,15,Food,0,0,35,7,29,FALSE
1929,185.06,22,Food,1,0,99,0,35,FALSE
1930,12.07,22,Grocery,0,0,62,3,42,FALSE
1931,156.14,12,Food,0,0,81,4,55,FALSE
1932,148.38,22,Food,0,0,36,1,19,FALSE
1933,148.05,2,Grocery,0,0,66,2,38,FALSE
1934,166.51,14,Clothing,0,0,87,3,40,FALSE
1935,203.12,2,Electronics,0,0,33,0,50,FALSE
1936,294.25,6,Travel,0,0,46,2,44,FALSE
1937,56.6,17,Food,0,0,62,2,60,FALSE
1938,313.79,13,Food,0,0,97,4,46,FALSE
1939,124.14,17,Food,0,0,81,1,64,FALSE
1940,14.43,18,Grocery,0,0,91,2,55,FALSE
1941,10.86,13,Grocery,0,1,54,3,34,FALSE
1942,73.23,19,Grocery,0,0,50,2,25,FALSE
1943,276.59,5,Travel,0,0,96,1,38,FALSE
1944,221.38,7,Electronics,0,0,78,2,40,FALSE
1945,279.73,6,Food,0,0,56,1,69,FALSE
1946,131.09,19,Clothing,0,0,46,3,35,FALSE
1947,104.43,17,Food,0,0,32,0,61,FALSE
1948,28.71,17,Food,1,0,90,0,25,FALSE
1949,71.6,14,Food,0,0,38,1,69,FALSE
1950,102.46,19,Food,0,0,29,2,41,FALSE
1951,16.7,21,Electronics,0,0,37,5,26,FALSE
1952,44.86,18,Clothing,0,0,48,3,46,FALSE
1953,164.14,21,Grocery,0,0,59,3,28,FALSE
1954,239.5,20,Clothing,0,0,92,0,62,FALSE
1955,1152.99,20,Food,0,1,50,4,53,FALSE
1956,486.86,1,Clothing,0,0,98,1,25,FALSE
1957,185.18,7,Food,0,0,62,4,21,FALSE
1958,98.44,20,Clothing,0,0,58,6,63,FALSE
1959,182,10,Travel,0,0,58,6,41,FALSE
1960,277.23,17,Clothing,0,1,43,2,66,FALSE
1961,22.67,22,Grocery,0,0,27,0,19,FALSE
1962,94.94,12,Grocery,0,0,60,0,29,FALSE
1963,329.64,8,Clothing,0,0,28,1,29,FALSE
1964,87.16,8,Clothing,0,0,50,2,43,FALSE
1965,152.7,16,Electronics,0,0,99,0,36,FALSE
1966,159.51,6,Clothing,0,0,27,2,67,FALSE
1967,36.71,8,Grocery,0,1,73,1,43,FALSE
1968,80.96,21,Travel,0,0,33,1,41,FALSE
1969,73.3,0,Grocery,0,0,70,0,59,FALSE
1970,4.78,1,Electronics,0,0,90,1,42,FALSE
1971,4.41,3,Clothing,0,0,38,2,58,FALSE
1972,320.76,13,Travel,1,0,27,2,33,FALSE
1973,57.41,3,Grocery,0,1,26,1,18,TRUE
1974,131.4,1,Travel,0,0,57,2,49,FALSE
1975,63.87,7,Food,1,0,34,3,65,FALSE
1976,508.46,17,Grocery,0,0,77,3,41,FALSE
1977,54.03,18,Food,0,0,68,4,57,FALSE
1978,101.07,13,Travel,0,0,62,4,68,FALSE
1979,371.06,19,Clothing,0,1,45,3,51,FALSE
1980,332.05,9,Clothing,0,0,59,3,67,FALSE
1981,37.07,16,Clothing,0,0,91,2,37,FALSE
1982,292.09,7,Food,0,0,46,2,40,FALSE
1983,110.31,13,Clothing,0,0,44,2,45,FALSE
1984,118.74,20,Electronics,0,0,92,1,69,FALSE
1985,25.79,22,Grocery,0,0,32,4,35,FALSE
1986,15.13,7,Grocery,0,0,75,3,49,FALSE
1987,234.31,4,Travel,0,0,50,1,63,FALSE
1988,123.5,15,Food,0,0,75,4,56,FALSE
1989,103.36,7,Grocery,0,0,89,2,56,FALSE
1990,235.35,9,Food,0,0,50,2,45,FALSE
1991,261.06,7,Travel,0,0,71,3,54,FALSE
1992,31.15,8,Clothing,1,1,67,2,69,FALSE
1993,169.59,17,Travel,0,1,33,1,43,FALSE
1994,26.18,2,Electronics,0,0,59,2,44,FALSE
1995,250.53,16,Clothing,0,0,43,1,61,FALSE
1996,192.58,19,Clothing,0,0,72,4,44,FALSE
1997,564.77,14,Clothing,0,0,52,4,62,FALSE
1998,12.86,20,Travel,1,0,27,1,34,FALSE
1999,10.57,16,Electronics,0,0,42,0,32,FALSE
2000,59.68,7,Food,0,0,37,0,65,FALSE
2001,54.61,1,Travel,0,0,51,3,30,FALSE
2002,51.06,16,Grocery,0,1,64,2,39,FALSE
2003,426.09,17,Grocery,0,0,63,3,60,FALSE
2004,51.67,4,Travel,0,0,82,2,52,FALSE
2005,57.13,8,Food,0,0,81,3,40,FALSE
2006,256.43,8,Grocery,0,1,48,2,18,FALSE
2007,107.53,1,Food,0,1,46,2,55,FALSE
2008,269.87,1,Clothing,0,0,75,2,25,FALSE
2009,12.17,18,Travel,0,0,62,5,22,FALSE
2010,120.35,22,Clothing,0,0,85,2,56,FALSE
2011,6.15,2,Grocery,0,0,73,0,52,FALSE
2012,11.65,16,Food,0,0,47,0,58,FALSE
2013,426.44,13,Clothing,1,0,28,1,31,FALSE
2014,26.99,13,Grocery,0,0,61,1,19,FALSE
2015,136.83,13,Electronics,0,0,30,3,20,FALSE
2016,95.31,5,Clothing,0,0,52,2,36,FALSE
2017,76.81,2,Electronics,0,0,32,2,27,FALSE
2018,414.17,0,Electronics,0,0,44,3,19,FALSE
2019,3.97,15,Grocery,0,0,40,1,62,FALSE
2020,196.2,3,Travel,0,0,37,2,31,FALSE
2021,595.36,0,Food,0,0,86,0,36,FALSE
2022,147.85,16,Grocery,0,0,90,1,62,FALSE
2023,497.13,17,Clothing,0,0,77,4,24,FALSE
2024,9.66,7,Food,0,0,52,2,20,FALSE
2025,97.68,1,Travel,0,0,42,2,18,FALSE
2026,54.24,17,Grocery,0,0,31,3,69,FALSE
2027,236.23,15,Travel,0,0,45,2,40,FALSE
2028,716.23,9,Clothing,0,1,65,0,30,FALSE
2029,53.36,7,Grocery,0,1,63,3,55,FALSE
2030,191.13,11,Clothing,0,0,97,2,61,FALSE
2031,39.74,21,Food,0,0,34,3,27,FALSE
2032,149.97,15,Food,0,0,55,4,52,FALSE
2033,112.23,11,Travel,0,0,66,3,48,FALSE
2034,643.63,10,Travel,0,0,93,1,50,FALSE
2035,168.81,19,Food,0,0,83,2,41,FALSE
2036,77.4,18,Electronics,0,0,62,0,30,FALSE
2037,21.81,0,Food,0,0,67,3,51,FALSE
2038,29.52,2,Grocery,0,0,26,2,36,FALSE
2039,45.95,11,Clothing,0,0,30,5,37,FALSE
2040,52.01,8,Food,0,0,53,1,20,FALSE
2041,342.22,20,Food,0,0,54,2,36,FALSE
2042,148.28,21,Clothing,0,0,64,1,64,FALSE
2043,133.39,4,Clothing,0,1,61,2,48,FALSE
2044,21.94,0,Grocery,0,0,31,2,36,FALSE
2045,354.08,9,Clothing,0,0,74,1,59,FALSE
2046,230.95,16,Travel,0,0,42,1,44,FALSE
2047,12.61,3,Food,0,0,32,2,28,FALSE
2048,221.48,14,Clothing,0,0,95,4,64,FALSE
2049,141.17,18,Grocery,0,1,79,3,57,FALSE
2050,15.35,7,Clothing,0,0,72,3,28,FALSE
2051,110.35,22,Food,0,0,98,3,34,FALSE
2052,119.34,14,Electronics,0,0,82,2,51,FALSE
2053,32.63,6,Clothing,0,0,40,0,67,FALSE
2054,524.38,14,Travel,0,0,49,1,26,FALSE
2055,341.45,7,Food,0,0,53,4,56,FALSE
2056,199.03,22,Grocery,1,0,32,2,59,FALSE
2057,111.68,9,Food,0,0,79,4,40,FALSE
2058,95.51,17,Electronics,0,0,76,1,25,FALSE
2059,189.47,3,Grocery,0,0,50,1,30,FALSE
2060,141.91,14,Electronics,0,0,49,0,51,FALSE
2061,11.57,10,Electronics,0,0,97,0,59,FALSE
2062,129.32,21,Travel,0,0,50,1,34,FALSE
2063,295.56,2,Clothing,0,0,71,1,65,FALSE
2064,110.66,14,Travel,0,0,25,5,61,FALSE
2065,9.6,2,Travel,0,0,88,2,55,FALSE
2066,277.75,14,Travel,0,0,36,2,32,FALSE
2067,40.47,5,Grocery,0,0,48,1,48,FALSE
2068,53.86,0,Clothing,0,0,54,1,64,FALSE
2069,32.39,13,Clothing,0,0,38,0,65,FALSE
2070,72.14,15,Grocery,0,0,47,3,20,FALSE
2071,254.46,0,Travel,0,0,26,4,62,FALSE
2072,131.88,20,Travel,1,0,27,3,67,FALSE
2073,41.27,16,Electronics,0,0,30,2,52,FALSE
2074,378.42,7,Electronics,0,0,45,0,53,FALSE
2075,381.02,17,Food,0,0,44,5,22,FALSE
2076,368.04,15,Electronics,0,0,45,4,43,FALSE
2077,49.11,5,Clothing,0,0,64,0,43,FALSE
2078,108.02,9,Grocery,0,0,92,2,69,FALSE
2079,755.82,9,Travel,0,0,49,3,41,FALSE
2080,266.12,4,Food,0,0,95,1,23,FALSE
2081,4.96,11,Electronics,0,0,95,1,24,FALSE
2082,12.14,19,Food,0,0,57,3,69,FALSE
2083,112.23,16,Grocery,1,0,75,2,45,FALSE
2084,431.88,13,Grocery,0,0,96,4,62,FALSE
2085,139.27,13,Food,0,0,44,2,31,FALSE
2086,123.98,2,Food,0,0,43,1,56,FALSE
2087,20.06,11,Food,0,0,95,2,38,FALSE
2088,192.49,19,Travel,1,0,80,3,28,FALSE
2089,310.78,17,Clothing,0,0,80,3,29,FALSE
2090,86.17,11,Electronics,0,0,25,2,67,FALSE
2091,268.99,1,Electronics,0,0,63,4,67,FALSE
2092,600.76,1,Electronics,0,0,61,1,51,FALSE
2093,41.02,16,Food,0,0,42,2,52,FALSE
2094,133.37,9,Food,0,0,96,0,69,FALSE
2095,60.92,17,Food,0,0,30,2,24,FALSE
2096,283.38,21,Travel,0,0,46,4,40,FALSE
2097,155.12,18,Travel,0,0,35,1,18,FALSE
2098,181.21,20,Travel,0,0,96,5,37,FALSE
2099,287.83,0,Travel,0,0,33,0,49,FALSE
2100,90.74,23,Grocery,0,0,37,0,51,FALSE
2101,443.91,3,Travel,0,0,27,3,67,FALSE
2102,137.07,3,Travel,0,0,91,2,37,FALSE
2103,30.95,1,Travel,0,0,31,2,31,FALSE
2104,214.27,18,Electronics,0,0,91,0,22,FALSE
2105,283.73,20,Electronics,1,0,99,0,41,FALSE
2106,68.56,11,Electronics,0,0,70,2,38,FALSE
2107,350.31,9,Clothing,0,0,82,1,29,FALSE
2108,425.88,12,Grocery,0,0,52,0,19,FALSE
2109,58.36,21,Food,0,1,55,4,27,FALSE
2110,739.03,22,Travel,0,0,76,1,30,FALSE
2111,27.3,19,Electronics,1,0,33,2,48,FALSE
2112,40.62,22,Grocery,0,0,32,1,63,FALSE
2113,36.65,14,Travel,0,0,42,1,41,FALSE
2114,403.96,2,Clothing,0,0,73,1,43,FALSE
2115,191.19,22,Food,0,1,35,2,50,FALSE
2116,29.7,19,Travel,0,0,26,3,58,FALSE
2117,104.47,12,Food,0,0,53,5,41,FALSE
2118,171.95,7,Travel,0,0,79,2,18,FALSE
2119,15.69,6,Clothing,0,0,77,1,26,FALSE
2120,385.31,23,Grocery,0,0,50,0,48,FALSE
2121,292.97,7,Food,0,0,75,3,41,FALSE
2122,126.65,17,Food,0,0,30,0,60,FALSE
2123,614.72,8,Grocery,1,0,36,6,43,TRUE
2124,97.36,5,Food,0,1,58,0,56,FALSE
2125,745.58,3,Electronics,0,0,94,3,39,FALSE
2126,198.43,14,Grocery,1,0,88,0,50,FALSE
2127,181.25,4,Clothing,0,0,61,2,49,FALSE
2128,32.66,4,Travel,0,0,61,4,50,FALSE
2129,384.56,6,Travel,0,0,32,1,26,FALSE
2130,100.39,8,Grocery,0,0,61,2,32,FALSE
2131,31.86,6,Electronics,0,0,70,1,39,FALSE
2132,2.28,8,Clothing,0,0,55,7,33,FALSE
2133,147.68,19,Travel,0,0,35,1,52,FALSE
2134,134.91,9,Travel,0,0,60,0,42,FALSE
2135,228.72,3,Electronics,0,0,92,0,52,FALSE
2136,397.73,5,Food,0,0,41,3,42,FALSE
2137,14.89,23,Grocery,0,0,40,3,63,FALSE
2138,236.68,13,Electronics,0,0,54,2,54,FALSE
2139,37.36,8,Electronics,0,0,63,1,66,FALSE
2140,351.57,0,Electronics,0,0,68,2,27,FALSE
2141,307.73,16,Electronics,0,0,93,4,33,FALSE
2142,140.09,12,Food,0,0,61,2,35,FALSE
2143,222.97,23,Clothing,1,0,50,0,62,FALSE
2144,67.93,6,Electronics,0,0,45,1,67,FALSE
2145,114.68,8,Electronics,0,0,43,2,46,FALSE
2146,310.31,10,Grocery,0,0,35,1,34,FALSE
2147,110.67,2,Travel,1,0,43,5,21,TRUE
2148,79.71,11,Food,0,0,93,1,21,FALSE
2149,122.69,20,Electronics,0,1,26,2,32,FALSE
2150,317.11,2,Clothing,0,0,49,7,21,FALSE
2151,73.49,14,Clothing,0,0,54,2,30,FALSE
2152,34.36,20,Clothing,0,0,41,6,67,FALSE
2153,224.07,9,Grocery,0,0,42,1,23,FALSE
2154,314.74,0,Clothing,0,0,64,0,22,FALSE
2155,19.09,13,Grocery,0,0,30,1,50,FALSE
2156,49.37,19,Food,0,0,67,3,23,FALSE
2157,27.56,5,Clothing,0,0,94,2,51,FALSE
2158,76.97,1,Travel,0,0,41,3,22,FALSE
2159,107.73,22,Electronics,0,1,66,1,65,FALSE
2160,248.69,7,Food,0,0,43,3,53,FALSE
2161,189.56,0,Travel,0,0,79,2,30,FALSE
2162,174.61,3,Food,0,0,53,3,45,FALSE
2163,78.2,3,Clothing,0,0,78,1,24,FALSE
2164,331.5,4,Food,0,0,95,5,26,FALSE
2165,114.72,19,Food,0,0,32,1,43,FALSE
2166,696.28,8,Food,0,0,32,1,50,FALSE
2167,180.99,22,Grocery,0,0,93,1,40,FALSE
2168,24.3,12,Travel,0,0,67,1,54,FALSE
2169,202.96,17,Clothing,1,0,74,0,43,FALSE
2170,70.78,16,Electronics,0,0,28,2,69,FALSE
2171,208.69,0,Clothing,0,0,60,2,28,FALSE
2172,12.99,21,Clothing,0,0,29,3,66,FALSE
2173,34.6,14,Grocery,0,1,43,2,30,FALSE
2174,348.5,1,Grocery,0,0,66,2,69,FALSE
2175,46.39,15,Food,0,0,39,4,44,FALSE
2176,326.57,19,Clothing,0,0,82,2,19,FALSE
2177,58.95,21,Travel,1,0,38,0,33,FALSE
2178,185.34,4,Grocery,0,0,72,3,68,FALSE
2179,213.24,21,Grocery,0,0,96,1,46,FALSE
2180,129.38,18,Travel,1,0,97,2,37,FALSE
2181,65.57,4,Grocery,0,0,99,2,49,FALSE
2182,43.03,1,Travel,0,0,87,2,40,FALSE
2183,6.08,6,Electronics,0,0,79,3,26,FALSE
2184,65.22,2,Travel,0,1,56,1,49,FALSE
2185,190.6,16,Electronics,0,1,60,2,21,FALSE
2186,501.4,23,Food,0,0,99,4,67,FALSE
2187,368.92,23,Food,0,0,81,6,59,FALSE
2188,261.49,2,Grocery,0,0,68,2,64,FALSE
2189,279.59,12,Travel,0,0,58,1,62,FALSE
2190,196.84,6,Grocery,1,1,75,5,65,TRUE
2191,54.27,23,Travel,0,0,93,3,27,FALSE
2192,427.91,2,Grocery,0,0,34,1,21,FALSE
2193,199.96,14,Food,0,0,36,1,65,FALSE
2194,147.96,17,Food,0,0,65,5,28,FALSE
2195,21.18,9,Grocery,0,0,27,3,19,FALSE
2196,106.65,22,Travel,0,0,89,1,45,FALSE
2197,111.03,6,Clothing,0,0,64,4,29,FALSE
2198,359.87,8,Travel,0,0,89,2,57,FALSE
2199,142.4,4,Grocery,1,0,95,4,38,FALSE
2200,86.16,19,Travel,0,0,54,1,62,FALSE
2201,677.45,7,Electronics,0,0,96,1,51,FALSE
2202,21.12,13,Travel,0,0,91,0,51,FALSE
2203,98.84,3,Food,0,1,67,3,53,FALSE
2204,7.73,19,Food,0,0,77,1,67,FALSE
2205,242.41,13,Electronics,0,0,54,5,20,FALSE
2206,450.35,11,Travel,0,1,65,0,56,FALSE
2207,59.14,1,Clothing,0,0,68,1,23,FALSE
2208,351.78,12,Travel,1,0,61,3,18,FALSE
2209,62.21,0,Food,0,1,30,0,58,TRUE
2210,434.98,19,Food,1,0,61,3,29,FALSE
2211,252.41,6,Grocery,0,0,25,2,56,FALSE
2212,294.17,8,Food,0,0,34,4,18,FALSE
2213,3.27,16,Grocery,0,0,50,1,37,FALSE
2214,592.51,20,Food,0,0,41,1,53,FALSE
2215,233.47,22,Food,0,0,88,2,55,FALSE
2216,65.43,12,Clothing,0,0,51,1,65,FALSE
2217,318.31,22,Grocery,0,0,99,5,64,FALSE
2218,59.51,9,Grocery,0,0,92,2,20,FALSE
2219,371.09,15,Food,0,0,42,4,67,FALSE
2220,21.5,5,Grocery,0,0,74,3,68,FALSE
2221,218.94,15,Food,0,1,89,1,62,FALSE
2222,140.05,10,Food,0,0,44,1,37,FALSE
2223,18.27,19,Travel,0,0,86,0,63,FALSE
2224,49.85,2,Grocery,0,1,99,1,63,FALSE
2225,2.25,8,Electronics,0,0,83,1,25,FALSE
2226,113.86,14,Grocery,0,0,49,2,28,FALSE
2227,64.53,12,Grocery,0,0,89,1,61,FALSE
2228,164.19,9,Clothing,0,0,89,1,18,FALSE
2229,63.49,19,Electronics,0,0,91,0,47,FALSE
2230,64.18,23,Electronics,0,1,82,2,58,FALSE
2231,244.7,12,Clothing,0,1,64,0,69,FALSE
2232,8.88,16,Clothing,0,0,71,3,31,FALSE
2233,419.75,6,Grocery,0,0,67,0,37,FALSE
2234,344.22,5,Travel,0,0,32,2,63,FALSE
2235,198.37,12,Clothing,0,0,86,3,47,FALSE
2236,161.91,16,Electronics,0,1,58,2,62,FALSE
2237,401.12,14,Electronics,0,0,32,1,29,FALSE
2238,36.9,3,Grocery,0,0,49,3,29,FALSE
2239,14.81,14,Travel,0,0,50,6,69,FALSE
2240,49.28,13,Food,0,0,78,2,56,FALSE
2241,284.88,20,Clothing,0,0,65,4,19,FALSE
2242,6.35,10,Clothing,0,0,96,8,40,FALSE
2243,157.36,23,Grocery,0,0,87,1,28,FALSE
2244,970.18,3,Travel,0,0,96,1,65,FALSE
2245,348.45,2,Electronics,1,0,99,5,30,TRUE
2246,132.66,1,Electronics,0,0,31,4,35,FALSE
2247,11.84,19,Food,0,0,93,2,36,FALSE
2248,320.41,9,Electronics,0,0,74,3,44,FALSE
2249,164.47,12,Clothing,0,0,67,0,28,FALSE
2250,21.98,19,Food,0,0,41,2,47,FALSE
2251,17.74,20,Travel,0,0,45,3,18,FALSE
2252,432.69,22,Food,0,0,30,4,30,FALSE
2253,199.12,17,Travel,0,0,95,3,25,FALSE
2254,318.2,20,Electronics,0,0,99,3,39,FALSE
2255,380.12,15,Grocery,0,0,62,3,37,FALSE
